PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Group,Lastname,Deck,Cab_num,Deck_side
0212_01,Earth,False,E/9/P,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,Inen Workmans,False,212.0,Workmans,E,9.0,P
0212_02,Earth,False,F/45/P,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,Shally Workmans,False,212.0,Workmans,F,45.0,P
0213_01,Earth,False,F/46/P,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,Carita Navages,False,213.0,Navages,F,46.0,P
0216_01,Earth,False,F/40/S,55 Cancri e,21.0,False,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,False,216.0,Garnes,F,40.0,S
0217_01,Earth,False,F/47/P,TRAPPIST-1e,38.0,False,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,False,217.0,Shieldson,F,47.0,P
0219_01,Earth,True,G/36/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Nica River,True,219.0,River,G,36.0,P
0220_01,Earth,True,G/37/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,True,220.0,Wilsoney,G,37.0,P
0220_02,Earth,False,G/37/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,True,220.0,Wilsoney,G,37.0,P
0220_03,Earth,True,G/37/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,False,220.0,Wilsoney,G,37.0,P
0220_04,Earth,False,E/10/P,TRAPPIST-1e,25.0,False,122.0,84.0,173.72916912197996,0.0,0.0,Dont Wilsoney,False,220.0,Wilsoney,E,10.0,P
0220_05,Earth,False,F/48/P,TRAPPIST-1e,16.0,False,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,False,220.0,Wilsoney,F,48.0,P
0220_06,Earth,False,G/37/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,False,220.0,Wilsoney,G,37.0,P
0220_07,Earth,True,G/37/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,True,220.0,Wilsoney,G,37.0,P
0221_01,Mars,False,E/13/S,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,False,221.0,Blan,E,13.0,S
0221_02,Mars,False,E/13/S,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,False,221.0,Reke,E,13.0,S
0221_03,Mars,False,E/13/S,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,False,221.0,Reke,E,13.0,S
0221_04,Mars,True,E/13/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Eerch Reke,True,221.0,Reke,E,13.0,S
0221_05,Mars,False,E/13/S,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,False,221.0,Reke,E,13.0,S
0221_06,Mars,False,E/13/S,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,Gran Reke,False,221.0,Reke,E,13.0,S
0221_07,Mars,True,E/13/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Reke,False,221.0,Reke,E,13.0,S
0222_01,Mars,False,F/41/S,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,Gone Perte,False,222.0,Perte,F,41.0,S
0222_02,Mars,True,F/41/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Colf Deva,True,222.0,Deva,F,41.0,S
0222_03,Mars,True,E/14/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Grake Perte,True,222.0,Perte,E,14.0,S
0223_01,Earth,False,G/35/S,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,Evan Sykess,False,223.0,Sykess,G,35.0,S
0224_01,Mars,False,F/42/S,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,Blues Queen,False,224.0,Queen,F,42.0,S
0225_01,Earth,True,G/38/P,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,Carly Hortis,True,225.0,Hortis,G,38.0,P
0229_01,Earth,False,F/43/S,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,False,229.0,Sellahaney,F,43.0,S
0231_01,Mars,False,F/44/S,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,Krus Nate,False,231.0,Nate,F,44.0,S
0232_01,Earth,True,G/36/S,PSO J318.5-22,27.0,False,0.0,458.07720329024676,0.0,0.0,0.0,Nica Bakerrison,False,232.0,Bakerrison,G,36.0,S
0233_01,Mars,False,F/45/S,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,Teda Wist,False,233.0,Wist,F,45.0,S
0234_01,Earth,False,F/50/P,TRAPPIST-1e,43.0,False,224.687617481203,888.0,0.0,0.0,0.0,Keitha Josey,False,234.0,Josey,F,50.0,P
0237_01,Europa,True,B/11/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Weias Aginge,True,237.0,Aginge,B,11.0,P
0240_01,Mars,True,F/52/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Puffes Crie,True,240.0,Crie,F,52.0,P
0243_01,Earth,True,G/37/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,False,243.0,Cartyernan,G,37.0,S
0245_01,Europa,False,C/6/P,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,True,245.0,Repumparte,C,6.0,P
0245_02,Europa,False,C/6/P,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,False,245.0,Repumparte,C,6.0,P
0246_01,Mars,False,D/8/P,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,False,246.0,Sesa,D,8.0,P
0248_01,Europa,False,C/10/S,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,False,248.0,Spanxibus,C,10.0,S
0250_01,Earth,True,G/38/S,PSO J318.5-22,47.0,False,224.687617481203,0.0,0.0,0.0,0.0,Camily Kramosley,False,250.0,Kramosley,G,38.0,S
0252_01,Earth,False,F/53/P,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,False,252.0,Byerry,F,53.0,P
0253_01,Earth,False,G/42/P,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,False,253.0,Cardner,G,42.0,P
0254_01,Earth,False,F/54/P,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,Race Stenson,True,254.0,Stenson,F,54.0,P
0255_01,Europa,True,A/3/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,True,255.0,Mingious,A,3.0,S
0257_01,Mars,False,F/49/S,55 Cancri e,21.0,False,1664.0,0.0,173.72916912197996,0.0,0.0,Errohs Berte,False,257.0,Berte,F,49.0,S
0257_02,Mars,True,F/49/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Squars Berte,True,257.0,Berte,F,49.0,S
0258_01,Earth,False,F/50/S,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,False,258.0,Cooperkins,F,50.0,S
0260_01,Europa,False,E/16/S,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,False,260.0,Inderly,E,16.0,S
0261_01,Earth,False,F/56/P,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,False,261.0,Bookerson,F,56.0,P
0263_01,Earth,True,G/43/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Maen Merkins,True,263.0,Merkins,G,43.0,P
0265_01,Europa,True,D/8/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,311.1387779083431,0.0,Etair Herpumble,True,265.0,Herpumble,D,8.0,S
0267_01,Earth,False,F/51/S,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,False,267.0,Sancockett,F,51.0,S
0269_01,Earth,False,F/52/S,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,True,269.0,Polliamposs,F,52.0,S
0270_01,Earth,False,F/59/P,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,False,270.0,Fryersonis,F,59.0,P
0275_01,Europa,True,D/9/S,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,True,275.0,Obnoble,D,9.0,S
0277_01,Earth,False,F/61/P,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,True,277.0,Mcdanield,F,61.0,P
0278_02,Earth,False,G/45/P,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,Marice Beachez,False,278.0,Beachez,G,45.0,P
0281_01,Earth,False,F/63/P,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,True,281.0,Pierry,F,63.0,P
0282_01,Earth,False,F/54/S,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,Valex Baketton,True,282.0,Baketton,F,54.0,S
0283_01,Earth,True,G/46/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Jacky Santin,True,283.0,Santin,G,46.0,P
0283_02,Earth,False,F/64/P,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,Roydo Santin,True,283.0,Santin,F,64.0,P
0285_01,Europa,True,E/16/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,True,285.0,Invebodene,E,16.0,P
0285_02,Europa,True,E/16/P,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,True,285.0,Invebodene,E,16.0,P
0286_01,Earth,False,F/65/P,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,False,286.0,Jimes,F,65.0,P
0287_02,Europa,False,B/12/P,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,False,287.0,Bootty,B,12.0,P
0288_01,Earth,False,F/55/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,Gory Delez,False,288.0,Delez,F,55.0,S
0289_01,Europa,True,C/12/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,True,289.0,Objeciane,C,12.0,S
0290_01,Europa,False,B/7/S,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,True,290.0,Excialing,B,7.0,S
0290_02,Europa,True,B/7/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Algor Excialing,True,290.0,Excialing,B,7.0,S
0290_04,Europa,False,B/7/S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Atino Excialing,True,290.0,Excialing,B,7.0,S
0291_01,Europa,False,D/10/S,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,True,291.0,Brakeril,D,10.0,S
0294_01,Europa,True,B/8/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,311.1387779083431,0.0,Phonons Roforhauge,True,294.0,Roforhauge,B,8.0,S
0297_01,Earth,False,G/47/P,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,True,297.0,Gardonadox,G,47.0,P
0298_01,Europa,True,A/3/P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,True,298.0,Sorbitter,A,3.0,P
0302_01,Earth,False,F/67/P,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,False,302.0,Shephendry,F,67.0,P
0304_01,Europa,False,E/18/S,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,False,304.0,Ausivetpul,E,18.0,S
0305_01,Europa,False,C/7/P,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,False,305.0,Geousker,C,7.0,P
0306_01,Earth,False,E/19/S,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,False,306.0,Estevesters,E,19.0,S
0307_01,Earth,False,F/59/S,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,True,307.0,Hickett,F,59.0,S
0309_01,Earth,False,F/60/S,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,False,309.0,Bowerson,F,60.0,S
0313_01,Earth,False,F/68/P,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,True,313.0,Mckinsond,F,68.0,P
0313_02,Earth,True,G/50/P,55 Cancri e,28.82793046746535,False,0.0,0.0,173.72916912197996,0.0,0.0,Jona Mckinsond,True,313.0,Mckinsond,G,50.0,P
0313_03,Earth,False,F/68/P,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,True,313.0,Mckinsond,F,68.0,P
0313_04,Earth,False,G/50/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,True,313.0,Mckinsond,G,50.0,P
0314_01,Earth,False,G/51/P,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,False,314.0,Kochroeders,G,51.0,P
0316_01,Europa,False,B/9/S,TRAPPIST-1e,24.0,False,0.0,2628.0,173.72916912197996,170.0,0.0,Hallah Sorbitter,True,316.0,Sorbitter,B,9.0,S
0316_02,Europa,True,B/9/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,304.8547912992357,Beneba Sorbitter,True,316.0,Sorbitter,B,9.0,S
0320_01,Earth,False,G/44/S,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,311.1387779083431,0.0,Breney Bellarkerd,False,320.0,Bellarkerd,G,44.0,S
0320_02,Earth,False,G/44/S,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,304.8547912992357,Garley Bellarkerd,False,320.0,Bellarkerd,G,44.0,S
0322_01,Earth,True,G/45/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Annya Blange,False,322.0,Blange,G,45.0,S
0324_01,Earth,True,G/53/P,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,False,324.0,Hooperez,G,53.0,P
0326_01,Earth,True,G/47/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,False,326.0,Edwartizman,G,47.0,S
0330_01,Europa,False,C/14/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,True,330.0,Siveduced,C,14.0,S
0330_03,Europa,False,C/14/S,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,False,330.0,Siveduced,C,14.0,S
0331_01,Earth,False,F/72/P,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,False,331.0,Burchard,F,72.0,P
0333_01,Mars,True,F/73/P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Phios Melie,True,333.0,Melie,F,73.0,P
0334_01,Mars,False,F/62/S,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,False,334.0,Mushe,F,62.0,S
0336_01,Earth,False,F/74/P,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,Maura Cookson,False,336.0,Cookson,F,74.0,P
0337_01,Mars,True,F/63/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Guanch Perle,True,337.0,Perle,F,63.0,S
0337_02,Mars,False,F/63/S,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,Weros Perle,True,337.0,Perle,F,63.0,S
0338_01,Earth,True,G/48/S,TRAPPIST-1e,18.0,False,0.0,0.0,173.72916912197996,0.0,0.0,Ireen Guerson,True,338.0,Guerson,G,48.0,S
0340_01,Europa,True,B/10/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Pentard Poille,True,340.0,Poille,B,10.0,S
0341_01,Earth,True,G/57/P,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,False,341.0,Webstephrey,G,57.0,P
0343_01,Earth,False,F/76/P,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,Meremy Salez,False,343.0,Salez,F,76.0,P
0345_01,Mars,True,E/21/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Berios Racke,False,345.0,Racke,E,21.0,S
0346_01,Earth,True,G/59/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,True,346.0,Chanan,G,59.0,P
0347_01,Mars,False,F/64/S,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,False,347.0,Kraie,F,64.0,S
0348_01,Mars,False,D/12/P,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,Stray Mane,True,348.0,Mane,D,12.0,P
0350_01,Earth,True,G/60/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,True,350.0,Burchanez,G,60.0,P
0352_01,Mars,False,F/78/P,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,False,352.0,Strad,F,78.0,P
0356_01,Europa,True,B/15/P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,True,356.0,Gloyanthy,B,15.0,P
0357_01,Earth,False,F/65/S,TRAPPIST-1e,41.0,False,224.687617481203,1198.0,0.0,124.0,572.0,Eduard Mcleaney,False,357.0,Mcleaney,F,65.0,S
0358_01,Earth,True,G/50/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Ronna Connon,True,358.0,Connon,G,50.0,S
0358_02,Earth,True,G/50/S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Dandy Connon,True,358.0,Connon,G,50.0,S
0359_01,Earth,False,F/66/S,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,Celine Popez,False,359.0,Popez,F,66.0,S
0360_01,Earth,False,F/67/S,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,False,360.0,Staffersby,F,67.0,S
0361_01,Earth,False,F/68/S,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,True,361.0,Headardyer,F,68.0,S
0365_01,Earth,False,G/51/S,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,False,365.0,Jacostaney,G,51.0,S
0368_01,Mars,False,F/82/P,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,False,368.0,Perte,F,82.0,P
0368_02,Mars,True,F/82/P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Batech Perte,True,368.0,Perte,F,82.0,P
0369_01,Earth,False,G/53/S,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,True,369.0,Pottonalden,G,53.0,S
0370_01,Earth,False,F/83/P,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,False,370.0,Coffmaney,F,83.0,P
0371_01,Mars,True,F/84/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,True,371.0,Dutte,F,84.0,P
0373_01,Earth,True,G/62/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,False,373.0,Mcneiderson,G,62.0,P
0375_01,Earth,False,E/22/P,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,False,375.0,Vincenton,E,22.0,P
0376_01,Earth,False,G/54/S,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,Francy Spentley,True,376.0,Spentley,G,54.0,S
0377_01,Europa,False,C/15/S,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,False,377.0,Excialing,C,15.0,S
0378_01,Europa,False,B/11/S,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,False,378.0,Pirejus,B,11.0,S
0378_02,Europa,True,B/11/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,True,378.0,Pirejus,B,11.0,S
0378_03,Europa,False,B/11/S,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,False,378.0,Pirejus,B,11.0,S
0378_04,Europa,True,B/11/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,True,378.0,Pirejus,B,11.0,S
0378_05,Europa,True,B/11/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,True,378.0,Pirejus,B,11.0,S
0378_06,Europa,False,B/11/S,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,False,378.0,Pirejus,B,11.0,S
0378_07,Europa,True,B/11/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,True,378.0,Pirejus,B,11.0,S
0379_01,Earth,False,G/63/P,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,Brita Moodson,True,379.0,Moodson,G,63.0,P
0381_01,Europa,True,B/16/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,True,381.0,Mosteraked,B,16.0,P
0381_02,Europa,True,B/16/P,55 Cancri e,38.0,False,0.0,0.0,173.72916912197996,0.0,0.0,Aston Mosteraked,True,381.0,Mosteraked,B,16.0,P
0383_01,Earth,False,G/55/S,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,False,383.0,Wagnerray,G,55.0,S
0383_02,Earth,True,G/55/S,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,False,383.0,Wagnerray,G,55.0,S
0384_01,Earth,False,G/56/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,True,384.0,Simpsonks,G,56.0,S
0384_02,Earth,False,G/56/S,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,True,384.0,Simpsonks,G,56.0,S
0385_01,Earth,False,G/65/P,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,False,385.0,Klinson,G,65.0,P
0387_01,Earth,True,G/66/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Verek Merce,False,387.0,Merce,G,66.0,P
0388_01,Earth,True,G/57/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,False,388.0,Sullones,G,57.0,S
0389_01,Earth,False,E/23/P,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,False,389.0,Savaraldez,E,23.0,P
0391_01,Europa,False,C/9/P,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,True,391.0,Cowsearney,C,9.0,P
0392_01,Earth,False,E/24/P,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,False,392.0,Carreralend,E,24.0,P
0395_01,Europa,False,B/17/P,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,False,395.0,Hervel,B,17.0,P
0395_02,Europa,False,B/17/P,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,False,395.0,Hervel,B,17.0,P
0396_01,Earth,True,G/59/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Brinez Robins,True,396.0,Robins,G,59.0,S
0397_01,Mars,True,F/69/S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Graw Mepie,True,397.0,Mepie,F,69.0,S
0398_01,Mars,False,D/13/S,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,Wales Tité,False,398.0,Tité,D,13.0,S
0401_01,Mars,False,D/14/S,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,False,401.0,Pimne,D,14.0,S
0401_02,Mars,False,D/14/S,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,False,401.0,Pimne,D,14.0,S
0403_01,Mars,False,D/13/P,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,Push Wate,True,403.0,Wate,D,13.0,P
0405_01,Earth,False,F/89/P,55 Cancri e,17.0,False,177.0,458.07720329024676,0.0,310.0,7.0,Denis Flowensley,False,405.0,Flowensley,F,89.0,P
0407_01,Earth,False,G/69/P,TRAPPIST-1e,23.0,False,224.687617481203,21.0,0.0,0.0,1699.0,Dandy Mirez,False,407.0,Mirez,G,69.0,P
0407_02,Earth,False,F/90/P,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,Luzel Mirez,False,407.0,Mirez,F,90.0,P
0407_03,Earth,True,G/69/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,False,407.0,Mirez,G,69.0,P
0408_01,Mars,False,E/25/P,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,Cus Ble,False,408.0,Ble,E,25.0,P
0409_01,Mars,False,F/71/S,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,False,409.0,Iccle,F,71.0,S
0410_01,Earth,False,F/72/S,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,False,410.0,Roachoanand,F,72.0,S
0411_01,Earth,False,F/91/P,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,False,411.0,Rushorney,F,91.0,P
0412_01,Europa,False,C/11/P,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,True,412.0,Quelfly,C,11.0,P
0413_01,Earth,False,F/92/P,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,False,413.0,Steinardson,F,92.0,P
0415_01,Earth,True,G/60/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Iney Pierry,False,415.0,Pierry,G,60.0,S
0417_01,Europa,True,B/18/P,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,True,417.0,Poicaptic,B,18.0,P
0417_02,Europa,False,B/18/P,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,False,417.0,Unhearfus,B,18.0,P
0417_03,Europa,True,B/18/P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,True,417.0,Unhearfus,B,18.0,P
